age,balance,day,duration,campaign,pdays,previous
34,21,2,269,1,92,2
44,3091,17,331,4,-1,0
44,2791,18,335,1,-1,0
28,217,9,379,3,-1,0
28,1579,14,122,3,-1,0
29,0,2,85,4,-1,0
29,314,13,485,3,105,1
55,655,28,167,6,-1,0
31,212,18,191,3,-1,0
31,523,2,323,1,109,5
32,111,8,162,2,-1,0
31,1166,3,207,1,-1,0
47,582,13,73,1,-1,0
34,513,5,165,3,169,5
53,75,20,216,2,-1,0
29,1992,12,119,2,-1,0
50,2910,19,433,1,113,1
49,66,21,59,4,-1,0
32,599,19,79,1,-1,0
42,89,5,159,1,-1,0
37,796,29,143,3,-1,0
36,571,31,46,3,-1,0
33,215,15,166,1,-1,0
36,1088,13,77,2,345,2
30,271,15,365,1,-1,0
57,11494,19,198,1,-1,0
37,2741,16,204,4,-1,0
25,1694,7,159,2,-1,0
70,383,28,50,2,-1,0
41,298,4,63,3,272,1
26,155,27,74,4,43,5
53,694,14,157,1,-1,0
55,179,19,97,1,-1,0
23,356,18,224,2,356,2
45,0,5,469,2,342,1
34,179,24,137,4,-1,0
35,244,19,138,1,-1,0
30,46,13,382,3,-1,0
36,246,16,206,2,-1,0
48,7,5,286,1,-1,0
67,1746,5,134,1,-1,0
35,992,26,79,1,114,3
38,4312,15,67,4,175,6
44,103,12,79,1,329,2
54,506,18,172,2,104,2
42,461,3,72,1,-1,0
36,268,29,54,12,-1,0
26,-454,18,652,2,-1,0
35,365,21,168,2,-1,0
33,2,7,600,2,330,17
58,1667,6,85,1,-1,0
21,2265,27,156,4,99,2
34,4622,20,217,1,-1,0
38,0,13,255,2,105,1
41,188,31,15,25,-1,0
36,0,13,333,5,-1,0
38,592,6,275,1,-1,0
25,-276,4,105,1,-1,0
34,1254,6,77,3,-1,0
34,652,18,50,4,-1,0
45,192,13,154,5,176,1
30,148,15,115,5,-1,0
42,1812,31,84,2,-1,0
50,3478,13,342,3,-1,0
33,264,28,180,4,-1,0
35,71,30,510,2,-1,0
59,1376,9,61,4,-1,0
38,668,8,238,1,-1,0
33,703,18,160,2,-1,0
45,-25,3,158,3,-1,0
37,48,31,40,10,-1,0
35,2453,13,119,2,-1,0
41,0,16,522,5,-1,0
33,133,26,308,4,-1,0
30,277,8,166,1,42,1
49,78,10,139,1,-1,0
39,517,18,387,3,196,2
44,1,31,388,4,-1,0
38,7944,17,116,3,-1,0
27,3,8,346,2,-1,0
45,623,9,405,3,-1,0
40,290,27,184,1,-1,0
53,8918,23,173,2,-1,0
32,41,7,449,1,338,1
34,199,8,627,3,-1,0
29,100,6,152,4,344,2
34,313,14,634,3,-1,0
40,419,12,92,1,369,1
44,0,30,243,3,-1,0
36,0,18,300,1,96,4
39,437,27,186,2,-1,0
58,1357,13,150,2,-1,0
37,1610,16,140,2,-1,0
31,0,4,108,2,167,1
46,709,18,100,4,-1,0
26,10086,8,475,3,78,2
37,0,14,330,4,-1,0
39,-311,6,55,2,345,2
36,9324,30,138,8,-1,0
29,7832,27,304,2,-1,0
47,191,19,228,5,-1,0
47,6637,17,174,2,-1,0
44,0,14,198,1,-1,0
24,172,3,114,1,-1,0
30,1131,18,189,1,144,5
55,797,29,24,2,-1,0
41,120,8,489,1,-1,0
57,215,17,210,2,-1,0
34,425,16,1389,7,-1,0
31,476,9,284,2,-1,0
56,29,29,52,2,227,1
53,527,23,71,3,-1,0
33,0,27,191,4,-1,0
67,1093,8,64,3,-1,0
53,70,21,77,8,-1,0
41,39,21,299,4,-1,0
46,296,20,205,4,-1,0
58,1464,5,53,29,-1,0
39,2226,6,158,1,-1,0
30,1286,28,44,12,-1,0
37,-738,5,303,1,-1,0
45,3643,21,162,1,-1,0
50,5260,24,51,2,-1,0
30,3096,11,272,4,-1,0
29,-312,14,130,2,-1,0
32,286,6,175,1,-1,0
37,89,19,162,10,-1,0
26,-72,30,82,9,-1,0
51,4305,4,126,1,-1,0
38,1487,9,332,2,-1,0
72,0,28,359,1,-1,0
42,-78,29,10,23,-1,0
57,3495,19,362,3,-1,0
22,3317,10,148,1,-1,0
46,1906,28,44,6,-1,0
32,2996,19,68,1,-1,0
42,446,6,286,3,-1,0
37,1590,12,305,2,-1,0
27,5214,28,94,1,-1,0
30,134,19,70,1,-1,0
34,8,25,169,4,-1,0
56,3120,7,666,2,-1,0
54,171,14,673,8,-1,0
57,39,15,114,2,-1,0
56,171,17,610,2,-1,0
41,-140,6,190,1,-1,0
32,728,21,125,1,-1,0
34,1637,21,107,4,-1,0
30,-143,15,85,1,-1,0
42,802,28,119,2,-1,0
40,795,29,725,3,-1,0
36,265,5,348,1,-1,0
42,2567,19,401,2,-1,0
34,3402,3,88,2,-1,0
30,1336,18,13,3,355,5
35,306,20,12,8,-1,0
44,10984,20,258,18,-1,0
46,526,31,251,3,-1,0
38,563,7,251,2,-1,0
32,0,28,23,12,-1,0
34,0,29,120,2,-1,0
53,3107,5,152,1,-1,0
38,0,28,33,3,-1,0
54,1146,12,205,2,-1,0
32,5252,20,232,2,183,2
33,1195,13,355,4,-1,0
46,488,5,92,1,-1,0
49,1887,18,244,3,-1,0
37,49,22,132,1,-1,0
40,280,8,435,2,340,3
35,-461,23,339,1,-1,0
26,633,27,326,2,-1,0
27,3955,28,205,3,-1,0
39,-233,19,249,1,-1,0
31,1626,31,15,1,-1,0
53,1103,4,101,2,250,4
50,223,7,264,5,-1,0
36,-175,15,180,2,-1,0
46,-3,9,92,2,-1,0
36,0,8,52,1,-1,0
38,3918,27,101,3,-1,0
44,284,10,109,5,-1,0
56,4577,29,133,2,-1,0
37,876,15,140,4,327,2
51,3754,13,202,3,-1,0
41,128,27,100,2,-1,0
55,0,30,234,1,-1,0
38,547,14,137,4,-1,0
21,243,17,181,2,-1,0
40,3571,9,222,3,-1,0
39,130,8,202,2,-1,0
30,-529,12,416,4,-1,0
28,1636,18,97,1,355,2
58,12180,16,121,5,-1,0
50,297,31,29,10,-1,0
32,413,19,270,1,-1,0
44,285,12,373,3,-1,0
47,19,6,105,2,-1,0
45,44,11,81,1,-1,0
48,62,8,561,1,-1,0
60,79,11,48,3,-1,0
45,226,4,170,2,212,2
31,2388,5,123,1,-1,0
30,98,23,100,5,-1,0
52,48,9,135,2,-1,0
31,255,18,295,1,-1,0
53,2,16,851,2,-1,0
47,643,20,18,6,-1,0
42,13410,14,149,2,-1,0
57,0,15,215,2,-1,0
35,3443,30,409,4,-1,0
47,2946,5,60,1,-1,0
37,21,29,52,2,-1,0
55,1212,31,241,1,92,1
58,2183,22,209,1,-1,0
33,135,17,114,1,345,2
29,5903,8,194,1,-1,0
41,271,19,196,2,-1,0
53,303,6,593,2,-1,0
41,7264,1,125,3,-1,0
42,0,8,113,1,-1,0
52,204,19,123,2,-1,0
42,444,21,171,1,-1,0
33,-27,26,165,1,-1,0
44,287,29,301,1,-1,0
53,800,18,90,1,-1,0
35,4645,11,502,3,270,40
47,1481,6,64,2,364,3
59,1575,12,301,3,263,11
31,5691,21,37,2,123,1
40,294,23,97,5,-1,0
55,154,11,70,2,367,3
41,3950,30,96,2,-1,0
46,624,16,201,1,-1,0
35,-504,10,228,1,-1,0
46,111,19,178,3,183,2
31,1131,15,126,1,148,6
49,322,6,72,4,-1,0
37,0,16,657,4,149,1
41,-89,3,195,4,251,4
42,3,14,34,1,-1,0
34,1313,19,237,4,-1,0
55,462,11,116,2,-1,0
49,11,31,166,8,-1,0
59,3163,29,240,2,-1,0
26,2,15,461,1,-1,0
43,3157,21,381,2,330,17
35,4348,2,1074,3,217,8
43,-391,28,193,8,-1,0
51,7816,12,76,2,-1,0
29,5763,5,271,2,92,2
42,240,4,183,1,189,16
73,508,14,154,4,97,1
39,2,25,174,10,-1,0
39,1654,21,151,1,-1,0
44,860,6,96,2,295,5
30,154,21,24,2,-1,0
32,281,6,226,1,-1,0
57,427,29,246,1,-1,0
55,467,25,129,5,-1,0
24,91,15,134,2,-1,0
41,1319,11,305,1,-1,0
39,259,19,27,1,-1,0
52,-488,29,322,1,-1,0
28,60,29,248,1,-1,0
56,405,21,251,2,-1,0
33,177,12,22,8,-1,0
41,-412,29,85,1,195,5
32,282,22,92,2,-1,0
50,6181,17,1162,2,-1,0
28,373,18,115,2,-1,0
36,-92,18,196,3,-1,0
36,49,15,232,2,365,5
53,0,24,51,8,-1,0
40,-283,20,253,2,-1,0
34,1313,12,176,1,21,6
35,2452,5,91,2,-1,0
55,517,19,61,4,-1,0
49,350,12,238,6,-1,0
57,1623,18,246,1,-1,0
44,-435,27,141,2,-1,0
57,333,22,336,2,-1,0
36,3770,31,150,4,-1,0
53,778,17,221,2,-1,0
25,483,30,68,1,86,1
26,2170,3,317,1,-1,0
33,541,21,572,1,-1,0
33,205,1,156,2,-1,0
29,2269,20,53,1,346,1
34,0,6,153,1,-1,0
46,973,2,297,1,-1,0
25,894,28,328,1,-1,0
57,-12,12,80,8,-1,0
50,0,30,199,1,205,1
48,5154,14,70,1,-1,0
32,-32,29,320,1,185,5
45,999,29,182,2,-1,0
32,24,12,185,1,-1,0
34,0,20,150,1,-1,0
56,771,19,254,1,-1,0
49,1350,11,716,1,-1,0
54,19,26,131,2,-1,0
44,709,19,54,1,-1,0
35,2040,21,258,1,157,4
31,303,14,143,1,-1,0
34,-311,27,305,2,-1,0
38,690,20,34,1,-1,0
56,2551,17,150,2,-1,0
49,-142,23,73,4,-1,0
44,-448,18,149,2,-1,0
33,99,18,55,2,-1,0
33,18,22,93,2,-1,0
29,37,17,309,2,-1,0
34,3868,18,134,1,350,1
57,5041,16,284,1,336,1
34,260,28,50,1,-1,0
55,67,8,267,2,-1,0
47,157,25,163,8,-1,0
48,1513,17,1171,1,-1,0
36,1044,20,15,19,-1,0
34,113,13,16,2,-1,0
43,245,16,829,1,-1,0
55,505,17,58,1,316,1
58,92,27,180,1,-1,0
62,3685,3,181,3,-1,0
32,1636,18,124,1,-1,0
35,0,5,310,1,-1,0
33,349,22,182,1,-1,0
54,3067,29,222,3,-1,0
41,338,14,87,1,-1,0
58,282,28,40,4,-1,0
34,1190,3,18,7,-1,0
58,73,17,116,1,-1,0
30,384,25,73,3,-1,0
40,-388,4,195,3,340,1
35,354,9,117,4,12,2
37,192,23,105,2,-1,0
32,70,26,118,6,-1,0
33,22,5,71,1,-1,0
48,335,17,214,3,-1,0
46,2775,8,188,1,-1,0
35,592,14,192,1,-1,0
32,1271,20,51,1,-1,0
30,48,27,144,2,187,1
46,0,6,159,1,-1,0
27,4869,15,258,2,343,4
40,737,30,135,2,-1,0
60,83,17,302,2,-1,0
28,1104,28,73,7,-1,0
27,5,17,225,2,-1,0
31,23,21,116,1,-1,0
28,1137,6,129,4,211,3
27,181,13,147,1,-1,0
36,8267,18,321,2,-1,0
41,871,6,145,1,-1,0
30,1824,21,153,2,-1,0
52,4,28,30,9,-1,0
35,421,18,350,1,-1,0
37,561,18,188,1,165,2
37,1498,20,107,1,-1,0
48,657,29,251,2,-1,0
38,0,24,168,2,-1,0
44,9192,6,59,3,-1,0
43,7876,11,209,2,-1,0
35,0,9,226,3,280,1
40,192,7,266,2,-1,0
42,803,7,171,2,-1,0
51,1694,13,186,2,-1,0
46,5559,17,483,1,-1,0
40,737,12,102,1,-1,0
51,174,29,308,3,-1,0
24,931,28,200,4,-1,0
31,95,21,48,6,-1,0
41,0,16,630,2,-1,0
34,4367,13,121,2,-1,0
31,68,8,226,1,-1,0
31,1308,22,323,3,-1,0
52,353,31,395,4,-1,0
38,-40,23,227,1,-1,0
31,0,9,133,1,-1,0
34,-312,9,232,1,-1,0
22,549,2,154,1,-1,0
60,8837,16,144,4,-1,0
28,1020,28,251,1,-1,0
31,3540,21,441,1,-1,0
32,663,22,62,3,-1,0
77,2590,15,112,5,94,15
70,4982,4,794,2,-1,0
29,6,28,143,2,-1,0
34,118,17,171,3,-1,0
38,-258,14,134,2,370,4
45,-221,3,170,1,-1,0
40,2596,12,236,1,-1,0
34,467,13,195,2,357,2
30,3100,20,125,1,183,4
56,722,19,134,3,94,2
50,797,6,354,1,-1,0
53,476,28,160,1,-1,0
48,558,25,433,6,-1,0
53,162,7,270,2,-1,0
27,1842,18,687,2,300,1
46,2348,17,182,1,-1,0
54,11,18,48,10,-1,0
36,2103,26,71,1,-1,0
31,967,21,210,3,-1,0
58,116,16,580,3,-1,0
48,2805,23,212,2,-1,0
29,1386,28,166,1,-1,0
57,0,27,102,1,-1,0
37,0,22,185,1,-1,0
53,90,20,67,5,-1,0
58,37,18,84,11,-1,0
33,7,17,612,1,148,1
38,676,15,59,3,-1,0
28,3817,4,528,3,-1,0
28,144,8,136,1,-1,0
37,230,2,120,2,272,1
27,0,19,352,1,-1,0
36,1109,13,328,2,-1,0
53,2925,15,1392,4,-1,0
26,397,29,268,1,-1,0
59,865,4,1086,1,-1,0
31,816,9,100,2,-1,0
59,396,2,72,3,-1,0
40,0,6,121,2,-1,0
27,241,26,889,1,-1,0
32,243,6,144,1,-1,0
42,233,5,446,1,-1,0
43,43,18,199,1,-1,0
53,290,24,303,3,-1,0
30,101,19,85,2,-1,0
53,1151,5,412,1,-1,0
53,45,28,171,6,-1,0
57,1410,10,185,1,-1,0
33,1234,9,61,1,-1,0
38,2767,21,711,2,-1,0
33,5969,30,110,1,83,7
42,-272,8,186,1,-1,0
32,1036,30,62,2,-1,0
42,9324,27,67,4,-1,0
41,1043,14,225,1,-1,0
35,1473,12,84,3,-1,0
48,183,3,203,9,-1,0
24,86,2,1075,2,-1,0
59,0,20,217,4,-1,0
45,2388,11,317,2,-1,0
39,160,5,156,1,-1,0
46,385,29,52,4,-1,0
38,4,16,158,1,-1,0
30,119,28,430,1,-1,0
52,0,5,409,1,-1,0
42,742,5,58,3,-1,0
46,0,10,6,1,-1,0
33,1724,3,252,6,-1,0
52,0,22,351,5,-1,0
49,503,6,310,4,200,1
59,68,28,176,2,-1,0
58,5914,17,69,4,-1,0
26,192,15,477,1,-1,0
41,15,20,13,5,-1,0
41,2157,14,154,2,-1,0
39,3494,19,139,1,92,4
27,275,14,196,2,-1,0
47,318,21,83,1,-1,0
52,350,9,156,1,-1,0
37,588,14,65,4,-1,0
38,2008,18,354,1,-1,0
42,35,17,38,1,115,5
41,2152,30,134,1,121,1
46,122,6,1047,2,1,7
40,160,14,123,3,-1,0
41,1934,21,162,2,-1,0
60,0,13,34,4,-1,0
59,613,19,75,2,-1,0
59,574,18,197,6,-1,0
28,0,3,380,4,-1,0
45,341,5,77,2,-1,0
31,158,28,157,1,-1,0
31,1489,3,678,1,-1,0
46,2911,7,41,9,-1,0
51,1178,6,530,2,-1,0
37,96,5,102,1,182,3
40,4157,15,735,1,-1,0
31,-575,2,153,9,-1,0
38,3419,20,324,5,-1,0
39,1104,20,333,2,105,2
29,57,21,342,9,-1,0
65,343,5,159,2,-1,0
26,-326,19,128,3,-1,0
44,0,31,209,1,-1,0
27,3104,28,160,2,-1,0
35,648,30,674,2,-1,0
36,10041,20,91,2,184,1
36,-508,17,832,2,-1,0
24,327,28,333,2,-1,0
33,1150,12,109,2,-1,0
53,1074,15,523,2,-1,0
45,27,31,43,2,-1,0
37,3720,28,561,1,-1,0
60,92,6,70,3,-1,0
30,7845,3,59,1,-1,0
37,157,30,833,8,-1,0
34,428,7,221,2,267,3
28,0,15,6,4,-1,0
44,54,19,199,2,-1,0
34,13,21,47,1,-1,0
70,3230,24,112,1,-1,0
38,1637,5,231,1,-1,0
32,6981,2,154,1,194,3
39,1,29,102,1,-1,0
38,631,25,343,2,-1,0
36,7296,18,108,6,-1,0
32,3014,7,291,2,-1,0
34,920,29,250,1,342,5
49,735,13,50,3,-1,0
45,1300,30,135,3,-1,0
24,541,5,622,4,-1,0
47,0,19,213,2,-1,0
36,1257,8,108,9,101,1
25,4522,18,177,4,-1,0
30,585,2,7,6,-1,0
29,150,5,165,1,-1,0
27,202,8,212,2,-1,0
57,2137,8,132,7,-1,0
38,2674,19,163,2,-1,0
43,625,30,175,1,-1,0
35,73,28,79,2,-1,0
38,2656,8,230,2,-1,0
71,3,13,1175,3,189,1
36,0,15,794,1,-1,0
40,95,20,61,4,-1,0
50,106,12,460,2,-1,0
31,477,21,77,5,-1,0
33,1529,18,41,1,-1,0
57,28,8,163,1,358,1
32,1743,1,1156,1,261,3
52,924,21,93,4,-1,0
30,457,27,90,2,-1,0
40,0,3,561,1,201,1
50,736,14,74,1,-1,0
32,0,29,183,2,-1,0
36,787,17,92,1,-1,0
60,-396,11,443,1,350,1
48,1573,5,165,1,-1,0
72,0,29,215,2,-1,0
46,524,5,15,7,-1,0
45,1558,6,179,1,-1,0
50,159,7,216,2,-1,0
29,53,31,27,17,-1,0
40,838,12,619,3,-1,0
49,3144,31,349,2,-1,0
42,737,14,762,2,-1,0
43,4056,4,13,6,89,2
36,162,20,340,2,-1,0
37,0,6,76,4,-1,0
59,217,26,574,3,-1,0
75,3324,2,149,1,-1,0
53,2895,29,74,1,-1,0
53,0,14,85,3,-1,0
57,11254,30,229,2,-1,0
30,-280,17,609,2,266,2
44,808,2,67,2,-1,0
51,0,9,166,2,-1,0
30,246,18,166,2,113,5
42,-972,29,146,1,-1,0
48,750,5,85,2,8,2
40,2430,24,87,2,-1,0
36,-179,17,144,1,-1,0
40,1412,31,48,3,-1,0
47,-1531,31,156,8,-1,0
39,51,20,140,2,-1,0
41,88,11,105,1,336,2
42,-209,11,90,2,-1,0
50,799,28,63,1,-1,0
58,4048,15,270,5,-1,0
70,1310,15,634,1,-1,0
29,573,16,190,4,-1,0
56,6798,17,250,1,-1,0
32,1214,11,104,2,-1,0
39,75,6,26,1,-1,0
33,387,6,17,5,-1,0
47,2246,10,330,1,-1,0
39,3,1,625,1,-1,0
34,883,14,163,3,-1,0
36,1503,19,138,1,-1,0
40,-322,6,144,1,-1,0
34,1301,2,56,1,-1,0
54,950,15,285,2,-1,0
36,2326,20,7,5,-1,0
34,-78,9,198,1,-1,0
50,2405,6,114,1,287,8
48,113,22,38,1,-1,0
35,4564,18,45,6,-1,0
33,387,7,327,2,138,2
42,1865,15,164,1,-1,0
31,4105,30,264,1,-1,0
54,258,25,86,1,88,1
55,19,16,56,3,-1,0
30,3773,9,75,4,258,1
30,1808,18,83,2,-1,0
59,1304,18,220,1,-1,0
50,3702,16,109,5,-1,0
59,163,24,464,1,-1,0
27,-151,8,283,2,-1,0
25,1602,26,154,1,-1,0
37,1314,22,74,1,14,9
36,84,20,67,1,-1,0
56,1906,19,45,9,-1,0
52,291,21,150,3,-1,0
36,223,11,80,1,-1,0
30,207,23,72,2,-1,0
31,518,18,399,1,-1,0
55,241,20,14,6,-1,0
28,-126,8,360,4,-1,0
44,421,5,307,1,-1,0
28,38,23,31,1,-1,0
25,800,13,151,4,-1,0
39,32,20,8,10,-1,0
32,1477,18,111,1,-1,0
42,160,26,190,1,-1,0
31,4415,2,329,1,-1,0
38,-397,21,91,9,-1,0
30,590,11,443,3,-1,0
50,778,23,16,1,-1,0
50,19,23,205,1,-1,0
47,0,18,81,2,-1,0
29,-28,12,393,1,-1,0
34,3119,21,250,4,-1,0
54,122,22,126,3,-1,0
43,0,20,804,12,-1,0
47,4157,11,90,3,-1,0
55,102,7,74,1,-1,0
35,437,26,240,1,-1,0
32,1,18,77,3,-1,0
49,-354,7,455,1,-1,0
39,1234,29,64,4,-1,0
32,901,21,102,3,-1,0
49,247,22,283,1,-1,0
32,180,13,804,1,-1,0
47,274,4,313,2,-1,0
42,92,30,86,2,-1,0
52,813,5,113,2,-1,0
31,1170,2,120,2,-1,0
52,-183,6,145,1,-1,0
38,0,28,77,18,-1,0
53,136,15,99,1,-1,0
40,103,8,135,2,-1,0
31,23,28,322,7,-1,0
53,2242,10,154,14,-1,0
46,137,20,252,3,-1,0
49,1047,8,133,4,-1,0
34,5731,21,101,3,-1,0
63,2707,16,57,4,-1,0
41,-329,5,13,8,238,9
55,158,15,176,18,-1,0
29,219,18,76,2,356,1
47,2775,14,262,1,-1,0
37,461,30,272,2,-1,0
38,145,27,109,2,-1,0
29,309,13,214,1,-1,0
41,733,7,69,1,335,7
53,8417,14,435,1,-1,0
40,1400,20,20,7,-1,0
56,72,7,263,1,357,4
34,0,21,759,1,-1,0
28,9710,14,786,2,-1,0
41,1377,15,111,4,371,2
32,881,9,79,5,-1,0
51,0,5,173,2,-1,0
33,285,3,267,1,-1,0
34,550,20,90,3,346,1
26,285,6,265,2,342,2
31,-360,27,93,2,-1,0
39,0,21,108,7,-1,0
50,72,22,171,13,-1,0
33,930,24,149,2,-1,0
44,717,3,150,2,-1,0
38,67,28,74,1,239,2
33,6227,23,76,2,-1,0
32,5252,21,1162,2,-1,0
33,561,7,104,1,-1,0
55,1393,21,55,5,-1,0
27,-330,14,88,1,353,2
39,3261,9,150,17,-1,0
21,361,5,329,1,95,1
57,807,6,211,2,-1,0
29,2305,27,82,2,-1,0
45,-11,5,247,1,-1,0
46,2223,12,67,3,-1,0
47,29,22,150,8,-1,0
44,1308,19,161,1,-1,0
43,1337,20,632,2,-1,0
44,17361,18,476,1,-1,0
52,6,22,82,2,-1,0
33,370,11,145,4,-1,0
27,8,18,398,1,370,2
43,666,13,160,3,-1,0
29,0,9,121,1,-1,0
43,1336,27,82,2,309,1
34,17672,20,548,1,-1,0
30,35,30,185,4,-1,0
56,705,19,164,2,-1,0
46,2087,1,111,1,119,4
42,4466,17,158,2,-1,0
51,844,29,184,3,-1,0
30,321,20,738,2,-1,0
41,2781,12,95,2,-1,0
57,34,28,139,1,-1,0
36,29,31,345,1,-1,0
47,2443,18,422,1,-1,0
37,3975,11,163,2,-1,0
33,256,18,76,1,-1,0
49,696,2,310,3,-1,0
34,63,18,83,1,102,2
54,316,14,240,1,-1,0
39,-119,17,135,6,-1,0
58,6570,21,106,3,-1,0
36,418,13,132,2,-1,0
46,0,14,247,2,-1,0
31,8784,21,63,2,-1,0
31,1970,17,284,3,-1,0
50,204,14,421,1,-1,0
40,643,17,74,2,256,1
47,304,12,185,1,-1,0
26,1177,19,116,1,-1,0
29,544,13,360,1,-1,0
38,-498,14,85,6,-1,0
57,0,14,16,9,282,3
47,209,27,77,6,-1,0
56,665,20,109,2,-1,0
37,310,1,76,1,-1,0
66,2149,30,151,6,103,4
49,13818,21,201,1,113,2
31,526,26,130,13,-1,0
30,-218,27,13,15,-1,0
42,419,14,96,4,-1,0
55,517,6,47,3,263,4
33,61,24,286,4,-1,0
33,0,14,83,2,-1,0
43,514,20,34,2,-1,0
32,365,30,210,3,-1,0
42,480,6,288,12,-1,0
53,717,30,594,2,-1,0
42,24780,6,184,2,-1,0
37,1396,22,199,2,-1,0
31,414,7,215,1,-1,0
57,3100,29,165,2,-1,0
33,0,6,214,5,-1,0
57,1218,18,317,6,-1,0
30,789,12,356,1,-1,0
31,859,4,182,3,-1,0
33,0,25,296,8,-1,0
33,3868,2,445,1,-1,0
53,232,29,32,1,-1,0
38,1686,19,9,28,-1,0
60,29184,15,94,2,-1,0
36,144,26,87,1,308,2
27,194,16,326,1,-1,0
32,7641,21,39,10,-1,0
45,351,19,66,1,-1,0
28,150,8,491,1,-1,0
57,1532,6,286,3,-1,0
37,1549,20,161,7,-1,0
47,1057,4,488,2,-1,0
35,839,23,50,3,-1,0
32,880,4,112,1,-1,0
41,4464,21,1425,2,-1,0
35,6,18,47,1,-1,0
26,0,30,65,26,-1,0
47,694,11,1001,4,-1,0
36,153,8,263,1,171,2
46,110,20,243,5,-1,0
30,640,6,124,4,213,2
44,3060,20,113,1,189,2
47,2836,14,10,2,-1,0
49,1127,17,162,2,281,1
55,11,21,588,2,-1,0
56,982,7,135,2,-1,0
28,222,29,101,23,-1,0
34,627,7,283,2,-1,0
55,5010,18,530,1,-1,0
27,468,4,270,2,-1,0
38,155,20,25,26,-1,0
43,2478,28,347,1,230,1
55,668,28,25,6,-1,0
30,35,11,366,2,-1,0
48,3304,11,409,3,-1,0
30,0,26,30,1,-1,0
58,237,18,200,3,-1,0
39,0,28,28,1,-1,0
35,-54,30,70,2,-1,0
41,0,5,85,2,-1,0
32,240,14,86,3,-1,0
48,759,28,84,5,-1,0
76,992,27,139,2,-1,0
43,1379,27,383,3,-1,0
46,8564,2,397,2,342,1
59,0,25,213,4,-1,0
29,119,28,136,2,-1,0
31,450,20,111,2,129,4
36,746,17,581,3,-1,0
46,2032,30,424,2,-1,0
37,636,5,338,2,-1,0
48,-938,7,134,1,344,2
31,2007,20,253,1,-1,0
39,33,29,593,4,-1,0
39,2887,7,42,2,-1,0
39,1444,19,100,1,117,8
55,42,11,386,2,-1,0
54,522,14,81,3,-1,0
32,0,21,435,2,-1,0
37,3884,20,28,5,-1,0
36,472,19,1017,1,-1,0
60,2060,26,454,1,88,3
25,628,8,266,1,-1,0
50,398,30,1567,5,-1,0
59,417,7,476,2,-1,0
58,610,29,246,2,-1,0
49,2585,11,64,1,-1,0
47,321,4,111,1,-1,0
38,0,17,960,2,-1,0
32,4,29,181,1,-1,0
40,29,7,118,2,-1,0
50,892,15,234,1,-1,0
35,0,14,370,4,-1,0
47,1387,14,158,1,826,1
27,454,15,331,2,-1,0
48,71,28,97,3,-1,0
40,-35,18,194,3,-1,0
35,2251,19,151,8,-1,0
39,2460,11,194,3,-1,0
34,34,30,379,1,-1,0
36,1281,24,119,2,-1,0
56,3021,9,419,2,-1,0
30,141,29,166,2,-1,0
51,500,14,471,1,-1,0
41,1459,5,82,1,-1,0
35,-244,6,118,1,-1,0
53,1356,9,371,2,96,4
25,-289,13,56,2,-1,0
34,1396,17,630,1,-1,0
29,9,8,202,2,-1,0
33,70,21,333,3,-1,0
43,877,2,135,1,-1,0
47,113,13,276,1,-1,0
35,368,16,218,3,-1,0
49,89,12,351,1,-1,0
41,450,14,374,2,-1,0
49,463,15,541,2,-1,0
44,1397,20,326,1,-1,0
32,310,6,144,1,-1,0
27,270,27,470,2,-1,0
53,65,25,99,1,92,2
55,865,8,105,1,82,2
60,7,18,87,5,-1,0
27,145,5,121,4,89,3
58,327,14,145,2,-1,0
42,429,18,110,1,370,1
31,1167,20,279,1,-1,0
30,2995,18,329,1,-1,0
32,974,3,228,1,-1,0
56,784,30,149,2,-1,0
57,316,28,935,2,-1,0
57,0,21,67,1,-1,0
39,211,6,53,2,-1,0
37,342,12,340,2,175,1
32,628,30,280,1,-1,0
41,0,1,625,2,-1,0
49,769,14,257,1,-1,0
36,2278,23,152,2,-1,0
58,1351,17,392,3,-1,0
58,49,15,75,2,-1,0
33,1082,19,351,1,-1,0
31,5691,21,357,1,-1,0
46,916,11,472,2,-1,0
42,325,28,97,4,-1,0
46,0,20,239,2,259,2
47,2475,20,1476,4,-1,0
42,3717,20,235,1,-1,0
53,288,6,69,1,-1,0
31,1130,23,236,5,-1,0
39,2715,2,201,3,-1,0
57,23,31,25,8,-1,0
29,0,6,437,2,-1,0
32,-84,11,426,1,-1,0
38,290,20,369,1,-1,0
34,36,28,55,1,-1,0
35,-488,2,97,4,-1,0
55,-473,26,233,1,-1,0
42,1272,5,117,1,169,1
32,0,20,162,4,-1,0
50,-6,19,92,2,-1,0
56,510,10,288,1,-1,0
36,818,19,96,4,-1,0
49,543,20,213,3,-1,0
48,7867,30,306,3,-1,0
32,1212,23,463,2,-1,0
35,533,6,221,12,-1,0
48,291,23,350,2,-1,0
40,573,14,329,1,-1,0
55,1279,13,446,3,357,8
50,280,18,61,23,-1,0
55,574,29,243,2,-1,0
26,658,23,34,4,-1,0
34,2019,27,102,1,-1,0
45,22815,26,653,8,-1,0
44,887,17,519,1,14,2
34,303,29,50,1,195,2
39,326,27,115,1,-1,0
31,453,9,384,2,-1,0
27,0,8,46,1,-1,0
41,4063,12,14,5,172,2
45,2403,21,207,1,-1,0
28,123,6,115,1,359,3
39,270,3,116,1,-1,0
31,424,29,106,1,161,2
